date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip
20,677000,3,2,2000,3207,1,0,0,4,1100,900,1916,0,664,35,47
20,1180500,3,1,1610,7200,1,0,0,3,1090,520,1973,2013,52,35,53
20,635700,4,2,3240,13978,1,0,0,3,1860,1380,1977,2004,1684,33,42
20,482000,5,2,2230,9600,1,0,0,3,1320,910,1978,0,1131,42,44
20,168000,2,2,1160,2174,2,0,0,3,1160,0,1998,2006,4106,35,49
20,805000,4,2,2410,6000,1,0,0,5,1410,1000,1950,0,2610,35,50
20,398000,2,1,590,10945,1,0,0,3,590,0,1983,2009,2443,4,8
20,665000,4,2,2600,17388,2,0,0,3,2600,0,1996,0,895,25,37
20,592500,4,3,2170,8240,1,0,0,4,1370,800,1968,0,1437,31,31
20,940000,4,2,2080,4000,1,0,0,3,2080,0,1912,2000,3552,35,50
20,655000,4,2,2860,12394,2,0,0,3,2860,0,1999,0,2403,33,43
20,622500,4,2,2980,8107,2,0,0,3,2980,0,2000,0,2775,38,38
20,380000,2,2,1230,987,2,0,0,3,1060,170,2011,0,1647,35,64
20,648360,4,1,2260,7005,1,0,1,4,1130,1130,1947,1988,731,19,21
20,432000,3,2,2200,14925,1,0,0,3,1100,1100,1982,0,1706,31,32
20,1050000,4,2,3030,12590,1,0,0,4,3030,0,1988,0,2649,3,3
20,353250,2,1,1060,1600,2,0,0,3,1060,0,1979,2014,996,35,64
20,1000000,4,3,4260,18687,2,0,0,3,4260,0,1996,0,2042,33,43
20,320000,3,2,998,844,2,0,0,3,798,200,2007,0,4014,35,56
20,349900,4,2,2052,3723,2,0,0,3,2052,0,2014,0,2811,14,2
20,330000,4,3,3150,6202,2,0,0,3,3150,0,2005,0,1853,18,26
20,408000,3,2,1950,7221,1,0,0,4,1950,0,2006,0,2888,34,72
20,321000,3,2,1347,1292,3,0,0,3,1347,0,2010,0,765,35,60
20,1051000,4,3,3860,5474,2,0,0,3,3860,0,2007,0,2200,16,17
20,359000,3,1,1360,885,3,0,0,3,1360,0,2008,0,3751,35,47
20,300000,5,2,2760,6000,2,0,0,3,2760,0,2006,0,4071,35,51
20,380000,5,3,2420,4670,2,0,0,3,2420,0,2013,1923,4131,35,57
20,660000,3,2,2450,4332,2,0,0,3,2450,0,2010,0,176,31,32
20,355000,3,2,1280,959,3,0,0,3,1280,0,2005,0,4093,35,47
20,259000,3,2,1550,3569,2,0,0,3,1550,0,2011,0,970,1,1
20,353000,1,1,550,1279,2,0,0,3,550,0,2008,0,1122,35,59
20,430000,2,2,1520,1588,2,0,0,3,1240,280,2007,0,1903,35,64
21,460000,3,1,1670,4005,1,0,0,4,1170,500,1939,1989,3970,35,56
21,80000,1,0,430,5050,1,0,0,2,430,0,1912,0,2627,7,10
21,782000,4,2,2380,9614,2,0,0,4,2380,0,1991,0,1217,3,5
21,218000,3,1,960,9633,1,0,0,5,960,0,1982,0,3345,12,12
21,325000,3,1,1920,6862,1,0,2,3,1120,800,1952,2008,3225,35,57
21,980000,4,3,3680,5854,1,0,3,3,2060,1620,1967,2011,800,35,74
21,902000,4,2,2530,9200,1,0,0,5,1570,960,1976,0,3243,3,5
21,556000,5,2,3840,16905,2,0,0,3,3840,0,1991,0,3826,14,13
21,662990,3,1,1240,3600,1,0,0,5,1240,0,1926,0,2157,35,55
21,225000,2,1,1300,11867,1,0,0,4,1300,0,1975,0,2684,30,30
21,439950,4,2,2380,12067,2,0,0,3,2380,0,2002,0,2563,32,37
21,175000,2,1,1300,44431,1,0,0,5,1300,0,1958,0,2520,1,0
21,306000,2,1,780,13500,1,0,0,4,780,0,1946,1989,988,42,44
21,235000,4,2,1810,39639,1,0,0,3,1230,580,1970,2014,1313,18,26
21,399500,3,1,2420,12676,2,0,0,3,2420,0,1911,1986,1863,27,27
21,478000,3,1,1280,2580,1,0,0,3,1280,0,1910,2014,3539,35,54
21,515000,2,1,1680,6500,1,0,0,4,1140,540,1941,1998,3519,35,63
21,550000,3,2,2510,5400,2,0,0,3,2510,0,1992,0,4205,32,34
21,149000,3,1,1700,8645,1,0,0,3,1700,0,1955,2005,563,35,65
21,526000,3,1,1680,3420,1,0,0,3,960,720,1992,0,3911,35,54
21,527550,1,0,820,59677,1,0,0,3,820,0,1999,0,3886,38,38
21,1050000,3,4,4380,42769,2,0,0,5,4380,0,1983,0,1304,31,31
21,625000,3,2,2600,10092,1,0,0,3,2600,0,1984,0,1882,33,42
21,950000,5,3,3400,7452,2,0,0,3,3400,0,1999,0,1001,3,6
21,377691,5,1,2120,8399,1,0,0,4,1320,800,1942,1982,1420,36,62
21,648475,4,2,2250,5700,1,0,0,3,1200,1050,1951,1994,2048,35,52
21,383000,3,1,1800,5612,1,0,0,4,1200,600,1942,1982,4117,35,61
21,535000,3,2,2210,7620,2,0,0,3,2210,0,1994,0,134,31,31
21,449950,3,2,1560,4080,2,0,0,3,1560,0,1923,1982,4039,35,54
21,465425,4,2,2430,20720,1,0,0,3,2430,0,1967,2011,939,42,41
21,675000,4,2,2560,36601,2,0,0,4,2560,0,1987,0,2190,33,43
21,599000,3,2,1960,2500,1,0,0,5,1410,550,1926,0,3097,35,47
21,416000,3,1,1110,9762,1,0,0,4,1110,0,1963,0,828,31,31
21,595000,2,1,1030,4500,1,0,0,3,830,200,1924,2011,2306,35,52
21,200000,4,1,1350,11507,1,0,0,3,1350,0,1966,1963,1563,32,33
21,402000,3,2,1540,1827,2,0,0,3,1540,0,2005,0,2062,16,17
21,433000,4,1,1830,9600,1,0,0,4,1010,820,1966,0,1116,3,5
21,275000,4,1,1930,15531,2,0,0,3,1930,0,1979,2014,2404,14,2
21,410000,3,2,1650,9641,1,0,0,3,1650,0,1983,2009,569,19,22
21,554820,4,2,3510,12905,1,0,2,3,2210,1300,1965,1982,1574,6,68
21,735000,3,2,2390,9157,2,0,0,3,2390,0,1984,0,877,31,31
21,607000,3,1,1230,8114,1,0,0,4,1230,0,1951,1999,2562,3,3
21,549900,4,3,2830,213879,2,0,0,4,2830,0,1987,0,2759,1,45
21,258000,3,1,1620,7540,1,0,0,3,1310,310,1988,2000,1786,21,23
21,661254,4,4,2290,6250,1,0,0,5,1690,600,1940,0,1917,35,55
21,945000,4,2,2840,13367,1,0,0,3,1420,1420,1952,2008,4302,8,3
21,799950,4,3,4220,196817,2,0,0,3,4220,0,1993,0,3318,1,45
21,132500,3,1,1080,10500,1,0,0,3,1080,0,1967,2011,3150,1,0
21,467100,3,1,1620,8645,1,0,0,3,1190,430,1973,2013,3668,31,31
21,641000,3,1,1620,3975,1,0,0,5,940,680,1926,0,3688,35,56
21,350000,3,1,1010,11244,1,0,0,4,1010,0,1947,1988,1133,36,67
21,335000,4,2,1750,8476,1,0,0,4,1240,510,1983,0,990,32,36
21,900000,3,3,4080,217697,1,0,3,3,4080,0,2000,0,2896,1,45
21,440000,4,2,2560,10400,1,0,0,4,1280,1280,1965,0,3850,16,15
21,464600,3,1,1120,5500,1,0,0,4,1120,0,1925,1968,3672,35,63
21,1200000,4,3,4740,172497,2,0,0,3,4740,0,2003,0,1590,31,32
21,300000,2,1,1340,7788,1,0,2,3,1340,0,1947,2012,3755,35,71
21,670500,4,2,1590,6750,1,0,0,3,1590,0,1951,1994,1936,35,46
21,552000,3,1,1430,5000,1,0,0,4,1080,350,1919,1985,3538,35,54
21,244000,4,1,1450,8960,1,0,0,3,1450,0,1943,2002,41,35,65
21,788600,4,2,3500,7200,2,0,0,3,3500,0,2005,0,4157,31,32
21,445000,3,2,1630,8702,1,0,0,3,1630,0,1987,2000,1497,32,34
21,530000,4,1,1814,5000,1,0,0,4,944,870,1951,1999,3866,35,54
21,90000,2,1,580,7500,1,0,0,3,580,0,1943,2002,3674,35,71
21,585000,3,2,1670,4572,1,0,0,3,1670,0,1931,0,3907,35,56
21,498000,2,2,1140,8282,1,0,0,3,1140,0,1924,2009,1698,19,21
21,379000,2,1,800,6380,1,0,2,3,800,0,1940,1996,1262,35,54
21,462000,3,1,1300,2580,1,0,0,5,820,480,1919,1934,4036,35,54
21,388000,4,2,2440,7155,2,0,0,3,2440,0,1993,0,1101,32,36
21,255000,3,2,1490,8371,1,0,0,3,1490,0,1984,0,297,18,19
21,665000,3,2,1800,9550,1,0,0,4,1320,480,1966,0,432,3,5
21,550000,3,2,1830,9152,1,0,0,5,1830,0,1959,0,372,3,5
21,606000,3,1,1500,3920,1,0,0,3,1000,500,1947,2012,578,35,50
21,334000,4,2,2210,6080,1,0,2,4,1410,800,1965,0,502,35,71
21,360000,3,2,1270,1323,3,0,0,3,1270,0,2006,0,4141,35,47
21,235000,2,1,1140,1730,1,0,0,3,1010,130,2007,0,2467,35,61
21,580000,3,2,1620,1173,3,0,4,3,1470,150,2008,0,3435,35,47
21,355000,3,2,1220,1186,3,0,0,3,1220,0,2007,0,4231,35,47
21,375000,2,2,750,1430,2,0,0,3,750,0,2006,0,1234,35,59
22,372000,4,1,1960,9300,1,0,0,5,1340,620,1979,0,1215,27,27
22,479000,3,1,1370,3000,1,0,0,3,1370,0,1924,2011,3565,35,47
22,501000,2,1,1010,4320,1,0,0,5,1010,0,1924,1956,3876,35,54
22,245000,3,1,1260,6908,1,0,0,3,1260,0,1994,0,1925,21,23
22,496700,3,2,1740,5782,2,0,0,4,1740,0,1989,0,2790,16,17
22,347000,4,1,2670,10026,2,0,0,3,2670,0,1996,0,260,1,45
22,199000,2,1,720,7200,1,0,0,5,720,0,1943,0,2554,32,36
22,440500,3,2,2460,4399,2,0,0,3,2460,0,2007,0,2743,38,38
22,820000,4,2,3670,7000,2,0,0,3,3670,0,2005,0,1556,33,43
23,325000,4,3,2630,3435,1,0,3,3,1640,990,1984,0,1456,34,72
23,195000,3,1,1570,8459,1,0,0,3,1570,0,1991,0,347,12,12
23,675000,3,3,2980,28000,1,0,0,3,1820,1160,1981,2013,956,31,31
23,295000,3,2,1560,4200,2,0,0,3,1560,0,2003,0,1965,21,23
23,355300,3,2,1620,7410,1,0,0,5,1620,0,1955,0,1569,36,62
24,276000,3,1,1140,5000,1,0,0,3,1140,0,1960,2012,3429,35,49
24,460000,2,1,2730,19877,1,0,0,4,1570,1160,1976,1992,1584,11,11
24,880000,3,2,2130,35169,1,0,0,4,2130,0,1989,0,1199,42,41
24,370000,3,2,1780,4050,2,0,0,3,1780,0,2001,0,1316,36,67
24,346000,4,2,2100,3916,2,0,0,3,2100,0,2009,0,346,32,36
24,172500,3,1,1140,8800,1,0,0,3,1140,0,1972,2002,3281,1,0
24,379950,3,1,1690,9144,1,0,0,4,1140,550,1956,0,3666,17,16
25,468000,2,1,1160,6000,1,0,0,4,860,300,1942,1982,2582,35,54
25,477000,4,2,1720,6270,2,0,0,3,1720,0,1978,0,3373,35,57
25,529000,3,1,1210,3328,1,0,0,4,1210,0,1924,0,3543,35,50
25,312000,3,1,1255,1374,3,0,0,3,1255,0,2004,2003,351,35,60
25,326100,2,1,880,7683,1,0,0,3,880,0,1942,1999,350,35,70
25,360000,3,1,1050,9206,1,0,0,3,1050,0,1954,2005,165,35,60
25,438000,3,1,1650,12940,1,0,0,4,1650,0,1961,2001,1436,17,16
25,360000,3,1,1570,9467,1,0,0,3,1570,0,1954,2005,1509,36,70
25,1050000,4,2,2920,7200,1,0,3,3,1470,1450,1921,2006,2755,35,64
25,688000,4,3,3000,4000,1,0,3,3,1970,1030,1913,2014,2625,35,64
25,585000,3,1,1850,7735,1,0,0,4,1850,0,1983,0,3244,16,15
25,265000,3,2,1440,7741,1,0,0,4,1000,440,1983,0,211,18,19
25,375000,3,1,1440,8775,1,0,0,3,1440,0,1973,2013,722,19,22
25,326500,3,1,1810,12375,2,0,0,3,1810,0,1970,2014,1054,42,41
25,160000,2,1,1180,9350,1,0,0,3,1180,0,1918,0,561,35,71
25,735000,5,2,3390,5211,2,0,0,3,3390,0,2004,2003,4347,33,43
25,400000,2,1,1470,6120,1,0,0,2,1470,0,1940,0,2920,35,54
25,800000,4,2,2680,7200,1,0,0,3,1380,1300,1952,2013,327,19,21
25,949880,4,2,2290,10687,2,0,0,3,2290,0,1978,0,111,3,3
25,405000,3,1,1980,8100,1,0,0,4,1310,670,1949,1985,1914,36,62
25,399000,4,2,2870,9292,2,0,0,3,2540,330,1979,2014,1210,32,36
25,730001,3,2,1840,4750,1,0,0,5,1010,830,1951,0,3919,35,56
25,260000,3,2,1630,8018,1,0,0,3,1630,0,2003,0,2546,28,28
25,751750,2,2,1880,5400,1,0,0,3,1880,0,1902,0,3376,35,53
25,325000,3,1,1780,13095,1,0,0,4,1780,0,1983,0,2220,18,26
25,344950,4,2,2330,6250,1,0,0,4,1400,930,1941,1998,3142,18,18
25,457500,3,1,1840,4030,1,0,0,5,1050,790,1925,0,1144,35,51
25,389000,5,2,2330,10750,1,0,0,4,1190,1140,1962,0,853,17,16
25,515000,4,2,3200,6473,2,0,0,3,3200,0,2005,0,3387,32,37
25,732000,3,2,2330,1987,2,0,4,3,1410,920,2004,2003,3570,35,50
25,415000,3,2,1950,8868,1,0,0,3,1350,600,1964,2000,1005,36,67
25,535000,2,1,1040,5527,1,0,0,3,1040,0,1951,1994,3664,35,54
25,540000,4,4,1960,3565,2,0,0,3,1960,0,1940,2003,1724,35,55
25,525000,5,3,2750,3800,1,0,0,5,1750,1000,1926,0,3874,35,54
25,570000,3,1,1930,36210,1,0,0,3,1930,0,1977,2004,1066,42,41
25,569950,5,4,4850,40902,2,0,0,3,4850,0,2001,0,2580,14,13
25,283200,4,2,1982,6406,2,0,0,3,1982,0,2004,2003,2251,18,18
25,1100000,3,2,2640,4050,1,0,0,5,1750,890,1926,0,1008,35,53
25,830000,4,2,1850,50662,1,0,0,3,1430,420,1978,0,3332,31,31
25,495000,4,2,1940,9144,1,0,0,4,1430,510,1956,0,1375,3,6
25,292050,5,3,2840,7199,1,0,0,3,1710,1130,2003,0,170,40,71
25,415000,5,1,1900,10226,1,0,0,3,1130,770,1961,2004,4108,19,22
25,295832,5,1,1410,6400,1,0,0,5,960,450,1955,0,1629,10,73
25,450000,4,2,2520,8515,2,0,0,3,2520,0,1999,0,2390,11,11
25,857000,4,3,3720,29043,2,0,0,3,3720,0,1991,0,54,19,21
25,499950,3,3,1820,1501,2,0,0,3,1430,390,2014,0,3794,35,64
25,465000,3,2,1560,8640,1,0,0,5,1560,0,1967,0,821,19,22
25,329000,3,1,1600,5952,1,0,0,4,1150,450,1964,0,4001,35,49
25,475000,3,2,1230,11502,1,0,0,4,1230,0,1984,0,1079,31,31
25,255000,3,1,960,8100,1,0,0,3,960,0,1955,2005,1639,36,67
25,435000,3,1,1270,4000,1,0,2,3,1270,0,1928,1954,2917,35,61
25,685000,3,2,2810,7700,2,0,0,3,2810,0,2001,0,3595,3,5
25,715000,2,2,2160,5581,1,0,0,3,2160,0,2002,0,1971,31,32
25,780000,3,3,2520,2152,1,0,0,3,1560,960,1925,2006,1499,35,58
25,345000,2,1,1180,844,2,0,0,3,990,190,2005,0,2634,35,64
25,355000,4,2,1810,4970,2,0,0,3,1810,0,2003,0,100,32,37
25,282000,3,2,1680,15711,1,0,0,3,1240,440,1994,0,1604,18,19
25,244000,3,1,910,5250,1,0,0,4,910,0,1971,0,539,6,68
25,967500,3,3,3250,5797,2,0,2,4,2370,880,1951,1999,2513,35,74
25,375000,3,1,2000,7294,1,0,0,3,1520,480,1965,1993,3398,35,57
25,527500,3,1,2310,78844,1,0,0,3,1760,550,1977,2004,1559,16,15
25,994000,3,2,2510,6339,1,0,2,5,1810,700,1932,2002,2631,35,74
25,313000,3,1,1320,6205,1,0,0,5,1320,0,1948,1985,1012,36,62
25,587000,3,2,2370,217800,2,0,0,3,2370,0,1979,2014,2555,31,32
25,304000,3,1,900,7500,1,0,0,4,900,0,1972,0,3912,19,22
25,675000,3,2,2540,7680,2,0,1,4,2540,0,1940,2001,415,35,70
25,305000,4,1,2100,9288,1,0,0,4,1050,1050,1968,0,1166,32,36
25,280000,3,1,1200,6250,1,0,0,3,920,280,1943,2002,116,35,69
25,960000,5,4,3720,15200,2,0,0,3,3720,0,2005,0,799,33,43
25,500000,3,2,1760,4539,2,0,0,3,1760,0,1988,2000,2882,16,17
25,274950,3,1,1670,7415,1,0,0,3,1320,350,1987,2000,1222,9,26
25,455600,3,2,2420,8252,2,0,0,3,2420,0,1998,2006,3725,38,38
25,970000,5,3,3480,15185,2,0,0,4,3480,0,1964,0,2815,23,25
25,312900,4,2,1630,4473,2,0,0,3,1630,0,2003,0,2056,21,23
25,535000,4,2,2340,5600,2,0,0,3,2340,0,1921,2013,65,35,65
25,427000,2,1,920,3780,1,0,0,3,920,0,1910,2006,3985,35,47
25,405000,2,1,910,6490,1,0,0,3,910,0,1942,1999,4028,35,54
25,480000,3,1,1150,4945,1,0,2,3,1150,0,1943,2002,3014,35,61
25,725000,3,1,2500,4774,1,0,2,3,1450,1050,1940,1996,3021,35,50
25,293000,4,2,3250,235063,1,0,2,3,3250,0,1973,2013,1264,1,45
25,268000,4,2,1930,6600,1,0,0,4,1030,900,1967,0,696,6,69
25,475000,4,3,3400,234352,2,0,0,3,2500,900,1991,0,1507,41,40
25,488000,3,2,1590,2550,3,0,0,3,1590,0,1985,0,3667,35,56
25,760000,4,2,3330,7399,2,0,0,3,3330,0,2009,0,768,31,31
25,754950,3,2,2610,7256,2,0,0,3,2610,0,2014,0,427,19,21
25,263900,3,2,1658,2700,2,0,0,3,1658,0,2014,0,1766,10,73
25,460000,3,3,1600,1431,2,0,0,3,1240,360,2006,0,3936,35,56
25,399950,3,3,1296,1051,3,0,0,3,1296,0,2009,0,481,35,60
25,370000,2,2,1280,835,2,0,0,3,1080,200,2009,0,2921,35,57
25,1149000,4,3,5940,11533,2,0,4,3,4950,990,2004,2003,3609,38,38
25,450800,4,3,2510,5311,2,0,0,3,2510,0,2009,0,2831,32,34
25,627000,3,3,2710,3475,2,0,0,3,1650,1060,2005,0,4344,16,15
25,495000,3,2,1750,1548,3,0,0,3,1750,0,2013,1923,2953,35,57
26,310000,3,1,1430,19901,1,0,0,4,1430,0,1927,0,4044,17,16
26,550000,4,1,1660,34848,1,0,0,1,930,730,1933,0,3557,31,31
26,215000,2,1,1320,8865,1,0,0,4,1320,0,1943,0,2093,6,69
26,799000,4,3,2580,209523,2,0,0,3,2580,0,1984,0,2089,31,32
26,630000,4,2,2740,43101,2,0,0,3,2740,0,1993,0,1467,42,44
26,267000,3,2,2495,4400,2,0,0,3,2495,0,2007,0,2784,14,0
26,900000,6,2,2300,24773,1,0,0,4,2300,0,1950,1985,2435,23,25
26,365000,3,1,1300,12240,1,0,0,3,1300,0,1963,2008,3817,17,16
26,544500,4,2,2230,10414,1,0,0,5,1450,780,1974,0,2494,16,43
26,599000,4,2,2020,2750,1,0,0,3,1010,1010,1917,2014,2614,35,59
26,815000,4,2,2000,3800,2,0,0,3,2000,0,2001,0,3909,35,54
26,254000,2,1,1060,8187,1,0,0,4,1060,0,1952,0,1200,36,62
26,740000,2,1,2080,4800,1,0,0,5,1080,1000,1923,0,2706,35,56
26,225000,3,2,2030,24829,1,0,0,4,1220,810,1979,0,2858,1,0
26,925000,3,2,2690,7000,2,0,0,5,1840,850,1943,0,3709,35,54
26,537000,3,2,1550,12920,2,0,0,5,1550,0,1999,0,209,19,21
26,335000,4,2,1480,3132,1,0,0,5,740,740,1910,0,3515,35,51
26,840000,4,2,3040,2800,2,0,0,3,2100,940,1906,2014,2589,35,46
26,224000,3,1,1560,7300,1,0,0,4,1040,520,1964,0,3067,1,0
26,395000,3,2,2250,3757,2,0,0,3,2250,0,2006,0,3691,32,37
26,450000,3,1,1100,4600,1,0,0,3,1100,0,1917,2009,2947,35,55
26,681000,3,1,1700,6356,1,0,0,3,1700,0,1907,1983,2965,35,57
26,898000,5,1,2680,28014,1,0,0,4,1450,1230,1963,0,2213,3,3
26,370000,3,1,800,2296,1,0,0,4,800,0,1908,0,522,35,47
26,429000,2,1,1350,6315,1,0,0,3,1350,0,2005,0,1897,31,32
26,150000,3,1,820,7680,1,0,0,3,820,0,1910,2006,4064,35,49
26,555000,3,2,3160,4270,2,0,0,3,2650,510,2006,0,249,5,9
26,326000,3,2,1720,28000,1,0,0,4,1720,0,1958,1972,1425,32,36
26,225000,3,2,1680,6755,2,0,0,3,1680,0,1994,0,2514,1,45
26,245100,3,1,1300,7958,1,0,0,3,1300,0,1996,0,217,1,45
26,665000,3,2,2190,10370,2,0,0,3,2190,0,1987,2000,698,33,42
26,535000,3,2,1720,4006,2,0,0,3,1720,0,1994,0,3079,16,17
26,305000,3,1,1160,11776,1,0,0,3,1160,0,1968,1997,1062,42,44
26,999000,7,4,3150,34830,1,0,0,3,3150,0,1957,2005,3759,3,6
26,215000,3,1,1210,8075,1,0,0,4,1210,0,1983,0,562,28,28
26,432500,3,1,1980,5100,1,0,0,3,1270,710,1965,1993,4084,35,47
26,655000,4,2,2990,5669,2,0,0,3,2990,0,2003,0,1845,33,42
26,266200,3,1,1430,9600,1,0,0,4,1430,0,1966,0,822,32,37
26,244615,3,2,2060,4030,2,0,0,3,2060,0,1999,0,4211,18,20
26,460000,4,3,2230,52983,2,0,0,3,2230,0,1991,0,2301,18,18
26,370000,4,2,3090,18645,2,0,0,3,3090,0,1995,0,2771,14,13
26,465000,6,3,4250,23326,1,0,3,3,2150,2100,1967,2011,2427,14,2
26,1175000,3,2,1970,23180,1,1,4,3,1100,870,1937,1998,3524,35,63
26,189000,2,2,1700,3171,1,0,0,5,850,850,1927,0,3349,1,1
26,820000,3,2,2510,5503,2,0,2,3,2510,0,1995,0,3694,35,63
26,968000,6,2,3610,17580,1,0,4,5,2070,1540,1959,0,1646,33,43
26,438750,3,1,1610,6480,1,0,0,4,1610,0,1947,1988,1606,35,60
26,1210000,4,2,3650,6982,2,0,2,4,2530,1120,1951,2003,3305,35,54
26,600000,4,2,2510,38141,1,0,0,3,2510,0,1960,2012,704,19,22
26,589000,3,1,1110,6000,1,0,0,5,1110,0,1932,2002,2633,35,74
26,590000,3,2,1650,6150,2,0,0,4,1650,0,1926,1993,2836,35,55
26,479900,3,2,1980,12150,1,0,0,3,1980,0,1994,0,2222,18,26
26,210000,2,1,880,1157,2,0,0,3,880,0,2007,0,4263,35,61
26,745000,3,1,1490,9800,1,0,0,4,1140,350,1947,1988,159,2,3
26,840500,3,2,2520,5400,1,0,0,4,1410,1110,1906,1990,1515,35,58
26,420000,3,1,1820,22320,1,0,0,3,1250,570,1977,2004,2992,31,32
26,565000,7,4,4140,9066,1,0,0,3,2070,2070,1978,0,763,35,60
26,840000,4,2,3420,8405,2,0,0,3,3420,0,2000,0,1670,33,42
26,681716,4,2,3150,7277,2,0,0,3,3150,0,2006,0,472,32,34
26,600000,3,1,1580,7416,1,0,0,3,1150,430,1967,2011,524,3,4
26,380000,3,2,1660,8281,1,0,0,3,1660,0,1949,1998,3331,35,63
26,168500,3,1,1100,10125,1,0,0,3,1100,0,1969,2010,1321,9,26
26,355000,2,1,1270,3200,1,0,0,4,960,310,1920,0,2995,35,47
26,277000,4,1,1450,6250,1,0,0,3,990,460,1964,2000,15,35,65
26,236000,4,2,1830,9485,1,0,0,4,1200,630,1989,0,3087,14,13
26,270000,3,1,1300,4127,1,0,0,4,650,650,1918,1953,627,35,49
26,700000,2,1,2320,5500,1,0,2,3,1720,600,1925,2000,1495,35,64
26,425000,4,2,1680,9545,1,0,0,4,1080,600,1979,0,3782,17,16
26,635000,3,2,2300,5500,1,0,0,4,2000,300,1921,0,2312,35,64
26,510250,3,1,1400,4000,1,0,0,3,870,530,1951,1994,4090,35,56
26,960000,4,2,2410,4560,2,0,2,5,1800,610,1929,0,3728,35,56
26,254000,3,2,1480,7480,1,0,0,4,1480,0,1992,0,1756,21,23
26,299000,3,1,1390,9624,1,0,0,4,1390,0,1954,1979,2150,36,67
26,175000,2,1,830,2699,1,0,0,3,830,0,1996,0,1870,21,23
26,157500,2,1,740,9003,1,0,0,3,740,0,1949,1998,1628,18,19
26,580000,5,2,1940,6000,1,0,0,5,970,970,1945,0,3968,35,54
26,124740,3,1,1340,15600,1,0,0,4,1340,0,1978,2000,2551,18,26
26,285000,2,1,800,6240,1,0,0,3,800,0,1954,2005,679,35,60
26,242000,3,1,1310,9645,1,0,0,3,1310,0,1979,2014,1798,34,73
26,840000,4,1,2330,4000,2,0,0,5,1300,1030,1924,1956,3335,35,48
26,474800,2,3,1400,1243,3,0,0,3,1400,0,2000,0,2847,35,47
26,490000,4,2,2360,4367,2,0,0,3,2360,0,2003,0,602,42,41
26,465000,3,2,1840,5752,2,0,0,3,1840,0,2003,0,324,19,22
26,515000,4,2,2680,7178,2,0,0,3,2680,0,2004,2003,2834,38,38
26,430000,3,3,3890,7140,1,0,2,3,2390,1500,1943,2007,156,35,71
26,253400,3,2,1400,8640,1,0,0,5,1400,0,1968,0,96,14,2
26,355000,3,2,2400,9701,1,0,0,3,2400,0,1990,2009,3238,14,13
26,740000,4,2,2920,46355,2,0,0,4,2920,0,1998,0,2394,13,14
26,186950,2,2,1390,1302,2,0,0,3,1390,0,1986,0,2557,14,2
26,306000,3,2,1680,11193,2,0,0,3,1680,0,1984,0,1110,32,36
26,510000,4,1,2040,8800,1,0,0,4,1020,1020,1961,2001,983,3,6
26,345000,2,1,1080,4000,1,0,0,3,1080,0,1940,1996,4060,35,56
26,875000,3,2,2280,4280,1,0,0,5,1280,1000,1917,0,1415,35,47
26,700000,4,3,4490,5099,2,0,0,3,3390,1100,2006,0,3706,38,38
26,499950,4,2,2798,4473,2,0,0,3,2798,0,2012,1912,1540,32,33
26,739000,3,2,2810,5400,2,0,0,3,2810,0,2005,0,371,31,31
26,363000,4,2,3753,7204,2,0,0,3,3336,417,2008,0,2711,14,13
26,782000,4,3,3910,8095,2,0,0,3,3130,780,2007,0,3279,16,17
26,325000,2,2,1050,1609,2,0,0,3,1050,0,2005,0,969,35,64
27,485000,4,1,1600,4300,1,0,0,4,1600,0,1916,0,442,35,47
27,452000,4,2,2590,10002,1,0,0,4,1340,1250,1968,0,1546,17,16
27,264950,4,2,1720,9753,1,0,0,4,1120,600,1978,2000,2760,14,13
27,472000,6,2,4410,14034,1,0,2,4,2350,2060,1965,0,3984,14,2
27,267500,3,1,1590,11914,1,0,2,3,1090,500,1957,2000,1359,34,72
27,565000,4,2,2440,22594,2,0,0,3,2440,0,1996,0,2132,31,32
27,535000,3,2,1360,1016,3,0,0,3,1310,50,2003,0,3324,35,54
27,389000,2,1,910,7000,1,0,0,3,910,0,1952,2008,1659,35,54
27,400000,4,1,1390,7200,1,0,0,3,1140,250,1965,1993,1765,35,62
27,264000,3,1,1470,14821,1,0,0,4,1470,0,1958,1972,871,18,26
27,690000,4,2,2920,9904,2,0,0,4,2920,0,1990,0,2183,16,17
27,412000,3,1,1950,52256,1,0,0,4,1950,0,1985,0,2613,18,26
27,695000,3,2,2390,4555,2,0,0,3,2390,0,2006,0,253,33,42
27,246500,3,1,1270,11600,1,0,0,4,1270,0,1964,0,183,18,19
27,230000,2,1,950,7560,1,0,0,3,950,0,1958,2004,1241,32,36
27,302000,2,1,900,423838,1,0,2,5,900,0,1925,0,1482,12,12
27,820000,4,2,2280,6660,1,0,2,3,1960,320,1940,1984,3995,35,58
27,145000,3,1,1010,5490,1,0,0,3,1010,0,1954,2005,783,34,69
27,436500,2,1,1260,5000,1,0,0,3,1040,220,1951,1994,2501,35,56
27,672000,3,2,2620,21587,2,0,0,3,2620,0,1992,0,2645,31,32
27,680000,3,2,2330,4000,1,0,2,5,1520,810,1927,0,3548,35,54
27,750500,5,3,2170,2440,1,0,0,4,1450,720,1911,1966,27,35,48
27,550000,5,2,2450,9488,1,0,0,4,1240,1210,1900,1955,132,35,62
